maidie,2164,1918,1919,5294,3130
jemmah,2164,2018,2019,16714,14550
annaalicia,-2164,1989,1990,10932,13096
shirleyann,2164,1951,1952,5340,3176
porche,2164,1996,1997,7976,5812
kynzlei,-2163,2021,2022,14449,16612
breshauna,-2163,1997,1998,12299,14462
derica,2163,2013,2014,17238,15075
naami,2163,2023,2024,16849,14686
shinaya,2163,1995,1996,15409,13246
derinda,2163,1977,1978,9987,7824
niesa,2163,1994,1995,15052,12889
katherleen,2163,1927,1928,5212,3049
darletta,2162,1965,1966,6726,4564
simranpreet,2162,2000,2001,17245,15083
geetika,-2162,2013,2014,15259,17421
siboney,2162,2000,2001,17241,15079
amina,2162,1966,1967,5823,3661
antanae,-2162,2005,2006,13163,15325
lysbeth,2162,2006,2007,18920,16758
saranne,2162,1946,1947,5578,3416
shenique,2162,1995,1996,15396,13234
jimia,-2161,2010,2011,15865,18026
margia,2161,1920,1921,5473,3312
italei,2161,2022,2023,16260,14099
cordella,2161,1965,1966,5933,3772
shaquashia,2161,1995,1996,15367,13206
carnita,2161,1969,1970,7612,5451
shanygne,2160,1995,1996,15364,13204
shakyrah,-2160,2003,2004,13595,15755
emmelyn,2160,2010,2011,6249,4089
armanda,2160,1998,1999,12597,10437
musfira,2160,2023,2024,16833,14673
anarely,2160,2017,2018,16085,13925
sigal,2160,2000,2001,17242,15082
knovah,-2159,2023,2024,14341,16500
chandice,2159,1987,1988,11592,9433
ny,2159,2004,2005,18077,15918
tomisha,-2159,2000,2001,13057,15216
faun,2159,1966,1967,6884,4725
jayva,2159,2018,2019,16701,14542
gennette,2159,1954,1955,6040,3881
nahjae,2159,2002,2003,13202,11043
quaniqua,2159,1993,1994,15150,12991
johniah,-2159,2009,2010,16124,18283
analucia,2159,2014,2015,6004,3845
shawnise,2159,1995,1996,15384,13225
miura,2158,2023,2024,16819,14661
raylinn,2158,2023,2024,10973,8815
laquisa,-2158,1990,1991,12193,14351
lurena,2158,1918,1919,4610,2452
nikole,2158,2021,2022,7913,5755
midhuna,-2158,2018,2019,15049,17207
larisa,2158,2015,2016,8250,6092
shanny,2158,1995,1996,15357,13199
lorri,-2158,1995,1996,12691,14849
vear,2158,1937,1938,4874,2716
pascuala,2158,1925,1926,4839,2681
gatha,2158,1953,1954,5968,3810
paigelyn,2157,2002,2003,17437,15280
millyana,-2157,2012,2013,16250,18407
kimyah,-2157,2021,2022,14410,16567
annastacia,2157,2019,2020,15753,13596
pricella,2157,1993,1994,15140,12983
blonnie,2157,1931,1932,4406,2249
kimerly,2157,1963,1964,5596,3439
ameenah,2156,2006,2007,8274,6118
donalee,2156,1970,1971,8313,6157
lissie,2156,1934,1935,4665,2509
alsace,2156,1917,1918,3725,1569
neola,-2156,1953,1954,3410,5566
quadirah,2156,1993,1994,15145,12989
carleta,2155,1934,1935,4370,2215
shakiria,2155,1995,1996,15327,13172
helayne,2155,1952,1953,5142,2987
aloha,2155,2017,2018,16049,13894
clydene,2155,1946,1947,4522,2367
winda,2154,1966,1967,7602,5448
temre,2154,1968,1969,8084,5930
darlinda,-2154,1969,1970,6090,8244
nakeda,-2154,1986,1987,10443,12597
samsam,2154,2012,2013,16497,14343
kieria,-2154,1990,1991,12123,14277
josanne,-2154,1957,1958,3567,5721
ninive,2154,2004,2005,18055,15901
amillianna,2153,2017,2018,16066,13913
gwennette,2153,1964,1965,7137,4984
marcine,2153,1962,1963,4741,2588
marguriete,2153,1923,1924,5436,3283
amogha,2153,2017,2018,16071,13918
jonna,2153,2022,2023,12829,10676
aubriana,2152,1990,1991,7350,5198
cherea,-2152,1988,1989,10607,12759
alverta,2152,1957,1958,5387,3235
azzareya,-2152,2007,2008,15773,17925
allien,2151,1924,1925,5096,2945
inge,-2151,2014,2015,15340,17491
sherby,2151,1955,1956,6575,4424
jannelly,2151,2011,2012,17919,15768
emberleigh,2151,2009,2010,12801,10650
letoya,2151,2006,2007,18851,16700
julianie,-2151,2020,2021,14208,16359
oleda,2151,1919,1920,4148,1997
donalda,2151,1916,1917,4603,2452
attison,-2151,2011,2012,15068,17219
havisha,2150,2022,2023,16195,14045
damitra,2150,1977,1978,9938,7788
lillibeth,2150,2006,2007,18866,16716
nichell,2150,1971,1972,9200,7050
jaquelyne,2150,2011,2012,17924,15774
joliee,-2149,2020,2021,14189,16338
oriane,2149,2002,2003,17427,15278
rainell,-2149,1950,1951,3889,6038
diamonde,2149,1997,1998,12524,10375
keyanni,-2148,2023,2024,14301,16449
avenley,2148,2014,2015,16901,14753
lincey,2148,2006,2007,18871,16723
terecia,2148,1967,1968,7751,5603
harvee,2148,2022,2023,16190,14042
harsirat,2148,2022,2023,16189,14041
latoshia,-2147,1995,1996,12642,14789
jakaira,2147,2006,2007,14166,12019
dillie,-2147,1947,1948,3299,5446
lohoma,-2147,1968,1969,5966,8113
kera,2147,2023,2024,12809,10662
alexanne,-2146,2005,2006,13079,15225
nourhan,2146,2002,2003,17399,15253
lateka,-2146,1995,1996,12638,14784
cailyn,2146,1987,1988,5639,3493
twalla,-2146,1974,1975,6864,9010
tamiki,-2146,1978,1979,9612,11758
racelynn,-2146,2022,2023,14891,17037
shawndra,2145,2000,2001,17194,15049
matrice,-2145,1992,1993,12775,14920
nikya,2145,2009,2010,16710,14565
awbree,-2145,2011,2012,15102,17247
akhira,2145,2017,2018,16008,13863
porshea,-2145,1994,1995,12979,15124
welda,-2145,1942,1943,2534,4679
teneil,2145,1981,1982,10300,8155
carmita,-2145,1978,1979,6011,8156
zanay,2145,2010,2011,16947,14802
margaretmary,2144,2023,2024,16716,14572
nunziata,-2144,1916,1917,2973,5117
jesabel,-2144,2006,2007,14233,16377
nazyah,2144,2009,2010,16682,14538
natonia,2144,1971,1972,9190,7046
macayla,2144,2023,2024,16656,14512
revonda,2144,1938,1939,4856,2712
roseana,2144,1954,1955,6460,4316
tasheen,2144,1972,1973,9508,7364
elleson,-2143,2013,2014,15174,17317
lusiana,2143,2023,2024,16643,14500
jamielee,2143,2011,2012,17902,15759
felishia,-2143,1996,1997,12335,14478
sadiqa,2143,1974,1975,8484,6341
marquitta,-2143,1999,2000,12200,14343
shaundra,2143,2000,2001,17190,15047
athalene,2142,1925,1926,5029,2887
jazzleen,-2142,2010,2011,15823,17965
sierah,2142,2007,2008,17317,15175
nykera,2142,2002,2003,17404,15262
shella,2141,2000,2001,17200,15059
adaleah,2141,2022,2023,9062,6921
miyah,2141,1991,1992,7783,5642
asialynn,-2141,2011,2012,15062,17203
kathelene,2141,1952,1953,5974,3833
aleali,2141,2019,2020,15649,13508
jazya,-2141,2010,2011,15821,17962
nobie,2141,1930,1931,5067,2926
pollyann,2140,1962,1963,7322,5182
emilliana,-2140,2013,2014,15195,17335
nahja,2140,1994,1995,14986,12846
hajara,2140,2022,2023,16173,14033
taylia,-2140,2016,2017,16047,18187
estacia,-2140,1987,1988,10252,12392
tayliana,-2140,2016,2017,16048,18188
jamecia,2140,2011,2012,17897,15757
nasrin,2140,2004,2005,18004,15864
sheindel,2140,2000,2001,17198,15058
siannah,2139,2007,2008,17313,15174
mirla,-2139,1986,1987,10419,12558
mayeli,2139,2014,2015,7211,5072
samamtha,2139,1995,1996,15271,13132
nanako,2139,2009,2010,16655,14516
secily,2139,1995,1996,15293,13154
abriana,2139,2022,2023,9058,6919
shakeela,2139,1996,1997,10374,8235
nancyjo,-2139,1965,1966,5153,7292
kendricka,-2138,1990,1991,12095,14233
kiarra,2138,1988,1989,3266,1128
luceil,2138,1918,1919,5264,3126
karletta,2138,1973,1974,6987,4849
heidy,2138,1977,1978,5028,2890
trinita,2138,1973,1974,8368,6230
hatsumi,2137,1919,1920,5121,2984
kaylynne,-2137,2021,2022,14357,16494
velina,2137,1952,1953,6348,4211
mama,2137,2021,2022,16799,14662
mandilyn,2137,1976,1977,8785,6648
latise,-2137,1991,1992,12370,14507
yuridiana,2137,2010,2011,16927,14790
raihanna,2137,2008,2009,17004,14867
tamalyn,2136,1968,1969,8054,5918
rheda,2136,1932,1933,4970,2834
nyalah,-2136,2023,2024,10927,13063
cherrelle,-2136,1995,1996,7619,9755
parishay,-2136,2022,2023,14864,17000
haviland,-2136,2014,2015,15299,17435
nilayah,2136,2021,2022,13120,10984
ahmirah,2136,2017,2018,15981,13845
zorria,2135,2000,2001,13151,11016
sajni,2135,1995,1996,15263,13128
luberta,-2135,1960,1961,5004,7139
garda,2135,1939,1940,4480,2345
mikaela,2135,1971,1972,9156,7021
aytana,2135,2023,2024,5776,3641
lacrisha,-2135,1995,1996,12606,14741
beanca,2135,1990,1991,11555,9420
yukie,2135,1915,1916,4266,2131
memoree,-2135,2012,2013,16235,18370
manisa,2135,2021,2022,16801,14666
aubrelle,2134,2014,2015,16867,14733
angelette,2134,1984,1985,10511,8377
mealla,2134,2021,2022,16845,14711
jalecia,2134,2018,2019,16659,14525
gracilyn,2134,2022,2023,16153,14019
mariadelrosario,-2134,1986,1987,10341,12475
graclyn,2134,2022,2023,16154,14020
zendra,-2134,1975,1976,5161,7295
melana,2134,2021,2022,16851,14717
diannia,2134,1968,1969,7280,5146
cleda,-2134,1961,1962,4596,6730
tamarah,-2133,2017,2018,15737,17870
dennine,-2133,1970,1971,6510,8643
alyshia,2133,2015,2016,16581,14448
myresha,2133,1994,1995,14975,12842
leshanda,2133,1975,1976,9882,7749
valoria,2133,1966,1967,7568,5435
lavora,-2133,1968,1969,5948,8081
quaneisha,-2132,2003,2004,13483,15615
lorelei,2132,1920,1921,5426,3294
eltha,2132,1921,1922,5348,3216
tabassum,-2132,2017,2018,15722,17854
amaiah,2132,2005,2006,7525,5393
karalyn,2132,2023,2024,12771,10639
laurrie,-2132,1968,1969,5947,8079
bertina,2131,1990,1991,11559,9428
amoriana,2131,2015,2016,16605,14474
keighly,2131,2001,2002,16643,14512
amyna,2131,2015,2016,16609,14478
satsuki,2131,1921,1922,5749,3618
zuwena,2131,1973,1974,9809,7678
ramina,-2131,1993,1994,13021,15152
verneice,2131,1923,1924,4934,2803
itsel,-2131,2010,2011,15710,17841
kurston,-2131,1995,1996,12589,14720
lewanna,2130,1976,1977,10146,8016
asenet,2130,2021,2022,11257,9127
melainie,2130,1988,1989,9958,7828
lawana,2130,1918,1919,4576,2446
majestii,2130,2021,2022,16781,14651
moraima,2130,2004,2005,17949,15819
alannys,2130,2016,2017,16346,14216
charlaine,-2130,1978,1979,7048,9178
kaitlind,-2129,1990,1991,12036,14165
izzi,2129,2018,2019,16631,14502
kardi,-2129,2023,2024,14252,16381
gayna,2129,1964,1965,7100,4971
anashia,-2129,2001,2002,10165,12294
kalanni,2129,2023,2024,12756,10627
ghala,2129,2022,2023,16141,14012
kyriel,-2128,2015,2016,15553,17681
bettylou,2128,1958,1959,6177,4049
amberlynn,2128,1986,1987,5465,3337
hiraya,2128,2021,2022,8673,6545
roselynne,2128,2020,2021,17042,14914
marjie,2128,1967,1968,6514,4386
cetera,-2128,1988,1989,10578,12706
jeraldin,-2127,2012,2013,11682,13809
kayeli,-2127,2023,2024,14273,16400
kalima,-2127,2021,2022,14312,16439
birda,2127,1952,1953,5629,3502
nainika,2127,2023,2024,10895,8768
dynesty,-2127,2013,2014,15154,17281
moniyah,2126,2004,2005,17943,15817
lakeia,2126,1996,1997,9218,7092
lolah,2126,2023,2024,16611,14485
traneisha,2126,1992,1993,15464,13338
lugenia,2126,1944,1945,4981,2855
persaius,2126,2008,2009,16972,14846
ryelyn,2125,2020,2021,17057,14932
kristyl,-2125,1995,1996,12588,14713
shanni,-2125,1971,1972,7221,9346
roquel,2125,1995,1996,15228,13103
margareta,2125,1978,1979,10739,8614
chirstina,2125,1982,1983,6441,4316
jelyssa,-2125,2009,2010,16083,18208
lacree,-2125,1991,1992,8990,11115
liler,2124,1920,1921,5411,3287
idonia,2124,1922,1923,5354,3230
madyson,2124,1990,1991,5718,3594
siman,-2124,2017,2018,15663,17787
ioma,2124,1927,1928,5158,3034
kelena,-2123,2015,2016,15467,17590
iratze,-2123,2010,2011,15705,17828
kemyiah,-2123,2015,2016,15472,17595
quinterra,-2123,1993,1994,13007,15130
jeilianys,-2123,2020,2021,14160,16283
pyrrha,2123,2020,2021,16963,14840
kadra,2123,2001,2002,16565,14442
glanda,-2123,1966,1967,5016,7139
charmarie,-2123,1969,1970,6053,8176
guelda,2123,1929,1930,4876,2753
ong,-2122,1993,1994,12970,15092
romia,2122,2020,2021,17028,14906
lilliemae,2122,2023,2024,16588,14466
tiffony,2122,1985,1986,10595,8473
kasity,2122,2001,2002,16610,14488
jynx,-2122,2021,2022,14287,16409
twanisha,-2121,1985,1986,10620,12741
alysha,2121,1970,1971,4499,2378
shambria,2121,1994,1995,7519,5398
kahia,2121,2001,2002,16568,14447
ronja,2121,2020,2021,17030,14909
kadiatu,-2121,2021,2022,14289,16410
inas,2121,2011,2012,17821,15700
adelay,2120,2016,2017,16273,14153
selest,2120,2000,2001,17117,14997
miu,2120,2009,2010,16612,14492
khalynn,-2120,2015,2016,15497,17617
kholee,-2120,2015,2016,15505,17625
connee,2119,1949,1950,5379,3260
mykeia,2119,1993,1994,15007,12888
shelbee,-2119,2016,2017,15954,18073
ahyoka,2119,2019,2020,15612,13493
caoilinn,2119,2013,2014,17049,14930
gaella,2119,2022,2023,16122,14003
kylisha,-2118,1991,1992,12316,14434
lashaune,-2118,1969,1970,4591,6709
moselle,2118,1917,1918,5085,2967
ayline,2118,2019,2020,10590,8472
eimy,2118,2012,2013,6676,4558
tawnia,2117,1989,1990,12226,10109
prashi,2117,2020,2021,16947,14830
portlynn,2117,2020,2021,16944,14827
nevaya,2116,2017,2018,9768,7652
kisten,-2116,1968,1969,5909,8025
sreeja,-2116,2016,2017,15999,18115
shaquella,2115,1995,1996,11570,9455
akyah,2115,2015,2016,16527,14412
sarita,2115,2018,2019,7701,5586
adona,2115,2019,2020,15589,13474
channan,-2115,1969,1970,6050,8165
aksa,2115,2015,2016,16525,14410
imogean,2114,1938,1939,4600,2486
adorable,2114,2016,2017,16282,14168
charolett,2114,1957,1958,4986,2872
seara,2114,2003,2004,13571,11457
sheli,2114,1986,1987,8389,6275
fawnda,2114,1964,1965,7079,4965
inshirah,2114,2022,2023,12746,10632
gracilynn,2114,2018,2019,16514,14400
marvia,2114,1956,1957,6552,4438
gea,2113,2018,2019,16493,14380
adrianny,2113,2016,2017,16285,14172
loveta,2112,1923,1924,5386,3274
adilena,2112,2015,2016,16478,14366
alicent,2112,2023,2024,7254,5142
samanda,2112,2007,2008,17214,15102
genesi,2112,2018,2019,16495,14383
corabella,-2112,2013,2014,15037,17149
oluwakemi,2112,2008,2009,16942,14830
palmyra,2112,2020,2021,16923,14811
aana,2112,2017,2018,15909,13797
tranette,2111,1987,1988,9761,7650
dessirae,-2111,2008,2009,15934,18045
ireta,2111,1946,1947,5243,3132
milei,2111,2009,2010,16594,14483
ikraan,2111,2011,2012,17807,15696
cynthis,-2111,1970,1971,6476,8587
leiona,2111,2023,2024,16556,14445
alexias,2111,1998,1999,12496,10385
nicolle,2111,1962,1963,5693,3582
leisl,-2110,1986,1987,10256,12366
sharayah,2110,2017,2018,12560,10450
paizlynn,2110,2020,2021,16920,14810
jolyn,-2110,2023,2024,14198,16308
kimmi,2110,1964,1965,5216,3106
caly,2110,2013,2014,17033,14923
dejana,-2110,2008,2009,15906,18016
hilja,2109,1916,1917,4736,2627
adylyn,2109,2016,2017,16288,14179
tanzie,2109,1963,1964,7533,5424
tiffanique,2109,1992,1993,15427,13318
perian,2108,1961,1962,7283,5175
tamia,2108,1957,1958,6013,3905
azucena,2108,1959,1960,6307,4199
ivadell,2108,1918,1919,4058,1950
nellia,2108,2012,2013,16317,14209
jessamy,2108,2023,2024,12712,10604
tessica,2107,1992,1993,15412,13305
hiley,-2107,2010,2011,15679,17786
lucyna,-2107,2018,2019,14922,17029
orilla,-2107,1923,1924,3584,5691
enda,2107,1964,1965,7065,4958
mareta,2106,1928,1929,5167,3061
lakeitha,2106,1997,1998,9458,7352
jessika,-2106,2023,2024,14182,16288
mikelyn,-2106,1994,1995,12858,14964
dayzie,-2106,2008,2009,15895,18001
tanetta,2106,1973,1974,8311,6205
carnetta,2105,1977,1978,9828,7723
marhta,2105,1971,1972,9091,6986
sahvannah,2105,2007,2008,17201,15096
bernadetta,2105,1920,1921,5066,2961
mekhiah,2105,2004,2005,17886,15781
aishleen,-2105,2019,2020,11394,13499
janesha,-2104,2009,2010,16044,18148
adelia,2104,1994,1995,6321,4217
annison,-2104,2013,2014,11109,13213
thaina,2104,1996,1997,15693,13589
jardyn,-2104,2009,2010,16053,18157
anova,2104,2022,2023,6474,4370
chloi,2104,2009,2010,12684,10580
stacyann,2103,1989,1990,12166,10063
evelisse,2103,2018,2019,16444,14341
janayiah,-2103,2009,2010,16040,18143
britnee,2102,2013,2014,17004,14902
sadielynn,2102,2007,2008,17196,15094
leanni,2102,2023,2024,16546,14444
adelfa,2102,1925,1926,4975,2873
casundra,-2102,1969,1970,6044,8146
nakyra,2101,2012,2013,16288,14187
evalia,2101,2022,2023,16058,13957
arlys,-2101,1962,1963,4553,6654
edwinna,2101,1966,1967,5998,3897
kelaya,2101,2021,2022,7830,5729
venesha,2101,1991,1992,15375,13274
niajah,2100,2008,2009,16898,14798
joree,2100,2001,2002,16524,14424
dashanay,2100,1999,2000,13085,10985
layanne,2100,2023,2024,16537,14437
charne,-2100,1998,1999,12763,14863
brantlie,2099,2013,2014,16985,14886
javianna,-2099,2018,2019,10920,13019
evyanna,2099,2022,2023,16071,13972
lais,2099,2023,2024,16509,14410
janaii,-2099,2009,2010,16039,18138
deloise,2099,1969,1970,5563,3464
cinzia,-2098,1987,1988,10086,12184
glayds,2098,1916,1917,4716,2618
denesia,2098,1995,1996,9824,7726
ettalynn,2098,2022,2023,16054,13956
janaiya,-2098,2023,2024,14140,16238
lakinya,2097,1976,1977,10067,7970
valissa,2097,1991,1992,15365,13268
nerida,-2097,1961,1962,5168,7265
tieisha,2097,1986,1987,10809,8712
braela,2097,2013,2014,16981,14884
nylah,2096,1995,1996,6520,4424
lakietha,2096,1976,1977,10065,7969
laporchia,-2096,1992,1993,12610,14706
anays,-2096,2007,2008,15651,17747
kwanda,2095,1976,1977,10047,7952
allyshia,2095,1990,1991,11454,9359
vesenia,-2095,1989,1990,10813,12908
safwana,-2095,2017,2018,15594,17689
ranada,2095,1986,1987,9296,7201
jeania,2095,1963,1964,5046,2951
joscelyn,2095,2017,2018,7628,5533
vernese,-2094,1929,1930,3126,5220
aashrita,2094,2019,2020,15548,13454
shakeara,2094,1992,1993,11475,9381
oniesha,2094,1995,1996,15109,13015
sherral,2094,1952,1953,6285,4191
endsley,2093,2018,2019,16411,14318
marlisa,2093,2002,2003,17166,15073
clista,2093,1963,1964,6769,4676
helyn,-2093,2006,2007,14115,16208
bernadene,2093,1962,1963,6660,4567
aamaya,2093,2019,2020,15539,13446
marceil,-2093,1958,1959,4756,6849
kushi,2093,2022,2023,10833,8740
jaily,-2093,2023,2024,14124,16217
karmesha,-2092,1991,1992,12219,14311
yleana,2092,1990,1991,15216,13124
karenda,-2092,1991,1992,12212,14304
jenece,-2092,1990,1991,11985,14077
myrikal,-2092,2022,2023,10951,13043
yulanda,2092,1984,1985,10404,8312
suellyn,2091,1963,1964,7508,5417
idiatou,-2091,2023,2024,14064,16155
latia,-2091,2012,2013,9444,11535
rolande,2091,1940,1941,4904,2813
denina,2091,1977,1978,7738,5647
cirilla,2091,2019,2020,5188,3097
marketa,2091,2002,2003,17161,15070
kaniqua,-2091,1991,1992,12208,14299
carabelle,-2090,2013,2014,14975,17065
cami,2090,1956,1957,6052,3962
eriss,2090,2022,2023,16039,13949
valincia,-2090,1989,1990,10804,12894
deshonda,-2090,1996,1997,12250,14340
vernella,-2090,1928,1929,3153,5243
leetta,2090,1961,1962,6235,4145
carlaya,-2089,2013,2014,14978,17067
ahyanna,-2089,2011,2012,14865,16954
lynnette,2089,2018,2019,7998,5909
jaimelynn,-2089,1976,1977,5747,7836
kelseyann,-2089,1995,1996,12532,14621
carlecia,-2089,1998,1999,12716,14805
soulene,2089,2022,2023,8466,6377
kelie,2089,2006,2007,18630,16541
beadie,2088,1927,1928,4874,2786
nakhya,2088,2003,2004,17575,15487
nancylee,2088,1962,1963,7258,5170
merelin,2088,2008,2009,16800,14712
noellia,2088,2020,2021,16859,14771
brynda,2088,1956,1957,6047,3959
abagail,2088,1987,1988,5313,3225
royaltie,-2087,2017,2018,15576,17663
nataiya,-2087,2003,2004,13419,15506
marcey,2087,1993,1994,14865,12778
markela,2087,2004,2005,17828,15741
zarianna,2087,2018,2019,9793,7706
marcee,2087,1993,1994,14864,12777
tammia,2087,1998,1999,16336,14249
gwendolynne,-2087,2006,2007,14093,16180
zisel,2087,1990,1991,15230,13143
scarlet,2087,1939,1940,4179,2092
iveigh,-2087,2023,2024,14104,16191
jellisa,-2086,1990,1991,11983,14069
stevana,2086,1998,1999,16287,14201
tatianna,2086,2023,2024,8007,5921
luva,-2086,1920,1921,3501,5587
angee,2086,2014,2015,16754,14668
glendaliz,-2086,1979,1980,6353,8439
monday,2086,1969,1970,8258,6172
para,2086,1924,1925,4350,2264
royality,-2086,2017,2018,15575,17661
barbarann,2085,1967,1968,6884,4799
petina,-2085,1980,1981,7924,10009
elizebath,2085,1925,1926,5192,3107
taitiana,2085,1992,1993,15333,13248
luree,2085,1928,1929,5143,3058
taeylor,2084,1998,1999,16308,14224
keyarra,2084,2010,2011,12887,10803
haeun,2084,2011,2012,17726,15642
angla,2084,1959,1960,6278,4194
cherlin,-2084,2008,2009,15805,17889
minola,2084,1919,1920,4631,2547
joleigh,2084,2000,2001,8257,6173
chelcee,-2083,2008,2009,15802,17885
jorene,2083,1950,1951,4513,2430
mickenna,2083,2008,2009,16807,14724
analisa,2083,1964,1965,5487,3404
georgenia,-2083,1956,1957,3556,5639
sianna,2083,1992,1993,8660,6577
zelinda,-2082,1951,1952,3479,5561
andressa,2082,2014,2015,16745,14663
magdala,2081,1994,1995,14798,12717
yavani,-2080,2022,2023,9034,11114
trenace,2080,1990,1991,15130,13050
nieka,-2080,1980,1981,7900,9980
jennay,2080,2001,2002,16457,14377
riha,-2080,2017,2018,15550,17630
anaiis,2079,2014,2015,16728,14649
rindy,-2079,1986,1987,6483,8562
alyse,2079,1948,1949,5260,3181
trinisha,2079,1991,1992,15328,13249
jessabella,-2079,2015,2016,15325,17404
aylanie,2078,2023,2024,9699,7621
russia,-2078,2016,2017,15877,17955
nelva,2078,1965,1966,7220,5142
sinay,-2078,2005,2006,12855,14933
felecia,2078,2011,2012,17661,15583
gindy,-2078,1972,1973,6784,8862
rhenda,2078,1954,1955,5613,3535
lillieanne,-2077,2012,2013,16083,18160
allisandra,-2077,1997,1998,12154,14231
maxcine,2077,1919,1920,4619,2542
shanene,-2077,1978,1979,9502,11579
naaya,-2077,2022,2023,14773,16850
clotilda,2077,1934,1935,4403,2326
lazaria,2076,2021,2022,16639,14563
amzee,2076,2014,2015,16721,14645
amsi,2076,2014,2015,16719,14643
majayla,2076,2009,2010,16474,14398
dejsha,-2076,1996,1997,12232,14308
zenola,-2076,1954,1955,4653,6729
katelynd,2076,2001,2002,12725,10649
mimi,2076,2018,2019,7637,5561
lajeana,2075,1976,1977,8678,6603
tanaja,2075,2010,2011,16770,14695
brandalynn,-2075,2013,2014,14918,16993
soyna,2075,1966,1967,7466,5391
zatanna,2075,2015,2016,16378,14303
lisi,-2075,1965,1966,5092,7167
dyana,2075,2022,2023,12591,10516
siya,2075,2002,2003,4743,2668
malaree,2075,2004,2005,17781,15706
inza,2075,1920,1921,4633,2558
eliena,2074,2022,2023,15983,13909
akeyia,-2074,1997,1998,12109,14183
mukta,-2074,2022,2023,14756,16830
bernadean,2074,1956,1957,6027,3953
remley,-2074,2017,2018,15535,17609
siarrah,2074,1998,1999,16249,14175
jolita,-2073,1991,1992,12162,14235
caffie,2073,1949,1950,5321,3248
marielly,2073,2008,2009,16743,14670
kathry,-2073,1983,1984,7614,9687
karoline,2073,1949,1950,5623,3550
lemya,-2073,2012,2013,16057,18130
makhala,2072,2004,2005,17771,15699
elessia,2072,2022,2023,15978,13906
shakeva,-2072,1989,1990,7916,9988
makieya,2072,2004,2005,17773,15701
sumar,2072,1992,1993,15305,13233
olivianna,2072,2023,2024,7167,5095
svana,2071,2017,2018,15715,13644
kashanda,2071,1975,1976,9723,7652
caroly,-2071,1987,1988,10020,12091
ayzal,2071,2020,2021,4459,2388
kathlene,2071,2006,2007,18590,16519
maghen,2071,1993,1994,14825,12754
zonie,2070,1916,1917,5161,3091
jutta,-2070,1960,1961,4951,7021
tonnesha,2070,1991,1992,15307,13237
lunara,-2070,2023,2024,10814,12884
maliaka,-2070,1994,1995,12766,14836
makhaila,2070,2002,2003,17106,15036
sherion,2070,1948,1949,5930,3860
antoninette,2070,1979,1980,10291,8221
alecsandra,-2069,1997,1998,12129,14198
hanvi,-2069,2023,2024,14036,16105
jenely,2069,2004,2005,13367,11298
meryah,-2069,2004,2005,13723,15792
marial,-2069,1994,1995,12786,14855
liela,2069,2013,2014,12669,10600
maquel,-2068,1994,1995,12775,14843
julisa,-2067,2023,2024,5309,7376
hadalynn,-2067,2021,2022,14099,16166
neshama,2067,2020,2021,16822,14755
roise,2067,1952,1953,6241,4174
madylyn,2067,2012,2013,16139,14072
kyanni,2066,2021,2022,12900,10834
kyanna,2066,2015,2016,7454,5388
yurianna,2066,2015,2016,16351,14285
lastacia,-2066,1999,2000,12108,14174
danica,2066,1960,1961,5278,3212
shajuanna,-2066,1978,1979,9486,11552
shauntee,2065,1985,1986,10442,8377
mahkenzie,2065,2008,2009,16692,14627
briasha,-2065,1998,1999,12684,14749
kylianne,-2064,2012,2013,16003,18067
georgiana,2064,1990,1991,5922,3858
etheleen,2064,1946,1947,5174,3110
keilanni,2064,2023,2024,16383,14319
jenelle,-2064,2023,2024,4686,6750
eryana,2064,2011,2012,17620,15556
shanann,2064,1972,1973,9341,7277
keilanie,2064,2023,2024,16382,14318
corrisa,-2064,1994,1995,7715,9779
lailiana,-2063,2018,2019,14845,16908
efrat,-2063,1984,1985,7587,9650
mychala,-2063,2000,2001,12719,14782
falina,2063,1982,1983,9576,7513
devri,2063,2012,2013,12530,10467
neiva,2063,2020,2021,16815,14752
alvena,2062,1965,1966,6563,4501
mirari,2062,2003,2004,17515,15453
nayalee,2062,2020,2021,16806,14744
macady,2062,2002,2003,17064,15002
uchechi,2062,2005,2006,14435,12373
lyba,2062,2004,2005,17720,15658
kennya,2062,2023,2024,16399,14337
kadiatou,2061,2012,2013,7623,5562
luvinia,2060,1916,1917,4862,2802
delorese,2060,1935,1936,4357,2297
veramae,2060,1920,1921,5709,3649
lianna,2060,1973,1974,6402,4342
brendia,2060,1949,1950,4731,2671
halah,2059,2023,2024,12591,10532
wimberly,2059,2019,2020,15441,13382
jerrine,2059,1923,1924,5310,3251
janelie,2059,2001,2002,16383,14324
angeligue,2059,1974,1975,6932,4873
ingri,-2059,2009,2010,15972,18031
andreniki,2058,1991,1992,11594,9536
beighley,-2058,2013,2014,14900,16958
nalijah,-2058,2000,2001,12738,14796
solangie,2058,2010,2011,16711,14653
laurian,2058,1956,1957,6451,4393
wealthy,2058,1917,1918,5296,3238
surena,-2058,2010,2011,11155,13213
siniah,2058,2010,2011,16699,14641
denece,-2057,1966,1967,4968,7025
paulet,2057,1947,1948,5150,3093
nithila,2057,2019,2020,12128,10071
kuulei,-2057,2012,2013,16001,18058
lucyle,-2057,1925,1926,3263,5320
kashonda,-2056,1992,1993,12487,14543
arethia,-2056,1967,1968,5009,7065
vyola,2056,1917,1918,5292,3236
marlis,2056,1969,1970,8200,6144
allena,2056,2021,2022,8047,5991
marnice,2056,1969,1970,8201,6145
